,name,ratings,dog_stage,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
748568946752774144,Cora,12/10,Unknown dog stage,776,2411,Tibetan_terrier,32.82,True,toy_poodle,30.48,True,miniature_poodle,7.09,True
748575535303884801,one,6/10,Unknown dog stage,2272,6696,muzzle,17.62,False,seat_belt,16.1,False,soft-coated_wheaten_terrier,8.65,True
748692773788876800,his,10/10,doggo,1504,4659,ox,33.79,False,plow,26.93,False,oxcart,24.57,False
748699167502000129,Tripp,11/10,Unknown dog stage,1814,5213,Pembroke,84.9,True,Cardigan,8.36,True,kelpie,2.44,True
748705597323898880,None,13/10,Unknown dog stage,1067,3047,tiger_shark,54.85,False,great_white_shark,13.03,False,scuba_diver,12.19,False
748932637671223296,Divine,13/10,doggo,2564,6461,borzoi,74.29,True,wire-haired_fox_terrier,20.41,True,English_setter,2.1,True
748977405889503236,not,10/10,Unknown dog stage,3759,11235,German_short-haired_pointer,74.22,True,bluetick,15.28,True,English_setter,5.18,True
749036806121881602,Dietrich,8/10,Unknown dog stage,896,3425,sulphur-crested_cockatoo,96.03,False,West_Highland_white_terrier,1.95,True,Samoyed,0.64,True
749064354620928000,Winston,11/10,Unknown dog stage,1714,5277,pug,98.52,True,Brabancon_griffon,0.33,True,Pekinese,0.3,True
749317047558017024,Blu,12/10,floofer,2509,6076,wire-haired_fox_terrier,15.51,True,Lakeland_terrier,10.84,True,buckeye,7.46,False
749395845976588288,George,10/10,Unknown dog stage,3951,9488,Pomeranian,97.37,True,chow,2.08,True,keeshond,0.38,True
749403093750648834,None,10/10,Unknown dog stage,622,2892,Chesapeake_Bay_retriever,69.45,True,curly-coated_retriever,7.63,True,Irish_water_spaniel,4.85,True
749417653287129088,Finn,11/10,pupper,1904,6721,papillon,77.29,True,Shetland_sheepdog,4.24,True,collie,4.23,True
749774190421639168,Lucy,12/10,Unknown dog stage,1493,5114,Pekinese,87.9,True,Chihuahua,5.49,True,Blenheim_spaniel,2.1,True
749981277374128128,Atticus,1776/10,Unknown dog stage,2772,5569,bow_tie,53.39,False,sunglasses,8.08,False,sunglass,5.08,False
749996283729883136,Bo,12/10,Unknown dog stage,919,3331,Old_English_sheepdog,51.53,True,West_Highland_white_terrier,15.1,True,soft-coated_wheaten_terrier,5.64,True
750011400160841729,Piper,11/10,doggo,1035,3568,muzzle,23.76,False,Boston_bull,8.71,True,sombrero,6.85,False
750026558547456000,Jax,10/10,Unknown dog stage,888,2986,standard_poodle,25.87,True,teddy,13.08,False,toy_poodle,7.17,True
750041628174217216,Beau,13/10,Unknown dog stage,703,3502,Labrador_retriever,25.2,True,Maltese_dog,18.81,True,golden_retriever,13.3,True
750056684286914561,Jameson,11/10,Unknown dog stage,1011,3444,Saluki,48.44,True,borzoi,26.36,True,Labrador_retriever,7.7,True
750071704093859840,None,10/10,pupper,3802,8653,redbone,38.21,True,malinois,24.99,True,miniature_pinscher,7.09,True
750086836815486976,Spanky,12/10,Unknown dog stage,613,2383,pug,97.83,True,teddy,0.31,False,Brabancon_griffon,0.31,True
750101899009982464,Lilah,11/10,Unknown dog stage,959,3344,golden_retriever,31.67,True,llama,17.43,False,Labrador_retriever,14.74,True
750117059602808832,Calvin,10/10,Unknown dog stage,1466,4740,Shih-Tzu,81.44,True,Lhasa,17.52,True,Pekinese,0.81,True
750132105863102464,Stewie,11/10,Unknown dog stage,1440,3990,toy_poodle,47.8,True,miniature_poodle,20.75,True,croquet_ball,8.59,False
750147208377409536,None,13/10,Unknown dog stage,1095,3409,pug,97.78,True,Boston_bull,0.48,True,French_bulldog,0.46,True
750383411068534784,Zoe,9/10,pupper,1309,5005,Border_collie,67.28,True,collie,27.02,True,papillon,3.45,True
750429297815552001,Arnie,12/10,Unknown dog stage,4947,14569,golden_retriever,96.49,True,Labrador_retriever,1.16,True,refrigerator,0.75,False
750506206503038976,Malcolm,8/10,pupper,1316,4934,American_black_bear,21.92,False,lesser_panda,21.47,False,titi,9.17,False
750719632563142656,Meyer,12/10,Unknown dog stage,5747,14621,Pembroke,97.26,True,Cardigan,1.48,True,basenji,0.58,True
750868782890057730,Milo,11/10,pupper,1595,5306,toy_poodle,91.26,True,miniature_poodle,3.51,True,seat_belt,2.64,False
751132876104687617,Cooper,10/10,puppo,1480,5610,Labrador_retriever,92.94,True,Chesapeake_Bay_retriever,3.83,True,golden_retriever,0.76,True
751205363882532864,None,12/10,Unknown dog stage,2086,6948,Labrador_retriever,94.72,True,Chesapeake_Bay_retriever,2.06,True,golden_retriever,1.66,True
751251247299190784,Gilbert,10/10,Unknown dog stage,6695,13791,Walker_hound,17.89,True,German_short-haired_pointer,11.58,True,English_foxhound,11.38,True
751456908746354688,None,12/10,pupper,1127,3516,golden_retriever,71.44,True,Afghan_hound,6.62,True,chow,2.84,True
751538714308972544,Max,10/10,Unknown dog stage,1445,5547,Labrador_retriever,51.63,True,golden_retriever,21.08,True,dingo,16.2,False
751583847268179968,None,5/10,doggo,1265,4849,dalmatian,86.83,True,studio_couch,5.96,False,snow_leopard,1.39,False
751583847268179968,None,5/10,pupper,1265,4849,dalmatian,86.83,True,studio_couch,5.96,False,snow_leopard,1.39,False
751598357617971201,Toby,13/10,Unknown dog stage,3440,8699,toy_poodle,75.78,True,miniature_poodle,3.51,True,Scottish_deerhound,2.77,True
751830394383790080,Tucker,12/10,Unknown dog stage,2227,6428,chow,70.36,True,Pomeranian,7.66,True,Siamese_cat,4.6,False
751937170840121344,Ruby,11/10,Unknown dog stage,1530,5770,Lakeland_terrier,42.42,True,teddy,26.06,False,golden_retriever,12.74,True
752173152931807232,Brody,12/10,Unknown dog stage,2106,6569,Labrador_retriever,52.77,True,German_shepherd,17.48,True,Chihuahua,4.55,True
752334515931054080,None,8/10,doggo,1263,4238,Bedlington_terrier,39.92,True,standard_poodle,8.64,True,wire-haired_fox_terrier,7.52,True
752519690950500352,None,11/10,puppo,3917,8157,swing,100.0,False,Labrador_retriever,0.0,True,Eskimo_dog,0.0,True
752660715232722944,None,10/10,doggo,1794,4878,goose,33.93,False,English_setter,5.05,True,basset,4.91,True
752682090207055872,None,10/10,doggo,1846,6642,German_shepherd,30.0,True,Eskimo_dog,27.84,True,Siberian_husky,17.85,True
752917284578922496,Grizzie,11/10,Unknown dog stage,1790,7592,German_shepherd,60.93,True,malinois,35.25,True,kelpie,1.61,True
753026973505581056,Tayzie,10/10,Unknown dog stage,1109,4283,Pembroke,86.85,True,Cardigan,10.37,True,Shetland_sheepdog,1.81,True
753294487569522689,Ace,11/10,Unknown dog stage,1191,3758,chow,19.48,True,monitor,10.23,False,Siberian_husky,8.69,True
753375668877008896,Hank,8/10,Unknown dog stage,2655,8411,bluetick,36.01,True,crutch,13.48,False,tripod,9.82,False
753398408988139520,Scout,12/10,Unknown dog stage,2186,6384,whippet,16.38,True,Italian_greyhound,15.72,True,English_foxhound,14.3,True
753420520834629632,None,11/10,Unknown dog stage,4071,8731,balloon,26.8,False,lakeside,8.58,False,rapeseed,4.08,False
753655901052166144,None,10/10,Unknown dog stage,2492,6458,miniature_pinscher,45.61,True,toy_terrier,15.31,True,Italian_greyhound,14.41,True
754011816964026368,Charlie,12/10,Unknown dog stage,4079,9726,French_bulldog,60.1,True,Boston_bull,27.32,True,boxer,5.68,True
754120377874386944,None,10/10,Unknown dog stage,2670,8655,chow,16.89,True,Norfolk_terrier,12.91,True,Pomeranian,12.08,True
754449512966619136,Dex,11/10,Unknown dog stage,846,4147,beagle,85.85,True,basset,7.6,True,English_foxhound,1.62,True
754482103782404096,Milo,10/10,Unknown dog stage,2220,5852,tub,59.68,False,bathtub,38.11,False,shower_curtain,1.76,False
754747087846248448,Keith,12/10,Unknown dog stage,591,2854,rotisserie,47.15,False,cash_machine,25.08,False,sliding_door,11.79,False
754856583969079297,Winnie,11/10,Unknown dog stage,2870,7616,golden_retriever,87.24,True,Labrador_retriever,10.0,True,cocker_spaniel,0.61,True
755110668769038337,Watson,13/10,Unknown dog stage,12621,23446,Labrador_retriever,70.9,True,golden_retriever,11.43,True,Great_Pyrenees,6.58,True
755206590534418437,one,14/10,doggo,6148,18212,web_site,90.67,False,printer,0.86,False,carton,0.45,False
755955933503782912,None,12/10,pupper,3285,8092,Pekinese,59.69,True,Maltese_dog,17.65,True,Great_Pyrenees,2.68,True
756275833623502848,None,10/10,puppo,1738,7114,Airedale,60.3,True,Irish_terrier,8.7,True,bloodhound,8.63,True
756288534030475264,None,12/10,Unknown dog stage,15071,28519,conch,92.56,False,French_bulldog,3.25,True,tiger_cat,0.67,False
756303284449767430,None,11/10,Unknown dog stage,1231,4359,golden_retriever,98.17,True,cocker_spaniel,0.68,True,Labrador_retriever,0.43,True
756526248105566208,None,13/10,doggo,4169,11506,geyser,99.13,False,volcano,0.47,False,fountain,0.12,False
756651752796094464,Gert,11/10,Unknown dog stage,1511,5612,Pembroke,29.48,True,kelpie,28.23,True,Cardigan,11.26,True
756939218950160384,Jax,12/10,pupper,2295,7342,golden_retriever,79.04,True,cocker_spaniel,13.03,True,Labrador_retriever,6.46,True
756998049151549440,Oliver,11/10,Unknown dog stage,2271,6923,golden_retriever,67.86,True,Labrador_retriever,7.26,True,Border_terrier,4.9,True
757354760399941633,Devón,8/10,Unknown dog stage,1637,4995,Italian_greyhound,91.47,True,whippet,4.78,True,ice_lolly,1.55,False
757393109802180609,None,10/10,doggo,2009,6462,Labrador_retriever,78.71,True,Chesapeake_Bay_retriever,11.27,True,Rottweiler,4.8,True
757400162377592832,None,13/10,Unknown dog stage,7759,16743,seat_belt,52.39,False,golden_retriever,8.78,True,Tibetan_mastiff,7.51,True
757596066325864448,None,4/10,Unknown dog stage,1219,4808,doormat,84.53,False,wallet,9.57,False,wool,2.61,False
757611664640446465,Cooper,12/10,Unknown dog stage,1272,5026,bluetick,82.93,True,beagle,14.54,True,Walker_hound,1.96,True
757725642876129280,Beckham,11/10,Unknown dog stage,1391,5022,seat_belt,42.52,False,Labrador_retriever,12.81,True,Siamese_cat,9.12,False
757741869644341248,Leonard,10/10,Unknown dog stage,3710,7613,skunk,60.97,False,Old_English_sheepdog,12.89,True,Siberian_husky,1.91,True
758041019896193024,None,9/10,Unknown dog stage,433,3001,bookshop,79.43,False,Cardigan,5.13,True,Bernese_mountain_dog,2.66,True
758355060040593408,Corey,11/10,Unknown dog stage,1245,3797,Pembroke,98.76,True,Cardigan,1.21,True,Siamese_cat,0.01,False
758405701903519748,Odie,10/10,Unknown dog stage,2204,5756,Chesapeake_Bay_retriever,70.3,True,laptop,9.23,False,notebook,3.27,False
758474966123810816,Brandonald,11/10,Unknown dog stage,1132,4227,Pembroke,54.61,True,Cardigan,24.42,True,German_shepherd,10.04,True
758740312047005698,Boston,12/10,Unknown dog stage,1824,6339,Chesapeake_Bay_retriever,84.85,True,Labrador_retriever,11.01,True,curly-coated_retriever,2.52,True
758828659922702336,None,13/10,doggo,4376,12376,Chesapeake_Bay_retriever,48.0,True,vizsla,26.45,True,Weimaraner,12.18,True
758854675097526272,Lilli,11/10,Unknown dog stage,1027,3904,barrow,97.4,False,Old_English_sheepdog,2.38,True,komondor,0.12,True
759047813560868866,Spencer,11/10,Unknown dog stage,2302,7227,Labrador_retriever,77.85,True,bathing_cap,15.43,False,golden_retriever,2.5,True
759099523532779520,Toby,7/10,Unknown dog stage,4813,16101,Shetland_sheepdog,12.9,True,kelpie,11.75,True,Siberian_husky,10.67,True
759197388317847553,Luna,12/10,Unknown dog stage,2221,6725,kuvasz,51.13,True,golden_retriever,7.69,True,white_wolf,6.33,False
759447681597108224,Oakley,11/10,Unknown dog stage,2827,9418,kuvasz,22.31,True,Bedlington_terrier,22.07,True,teddy,18.13,False
759557299618865152,Emma,10/10,Unknown dog stage,1341,5202,golden_retriever,76.33,True,Chesapeake_Bay_retriever,19.43,True,Labrador_retriever,1.22,True
759793422261743616,Maggie,12/10,doggo,2173,6620,golden_retriever,98.59,True,Labrador_retriever,0.19,True,kuvasz,0.18,True
759793422261743616,Maggie,12/10,pupper,2173,6620,golden_retriever,98.59,True,Labrador_retriever,0.19,True,kuvasz,0.18,True
759846353224826880,Kirby,11/10,Unknown dog stage,2265,7433,Sussex_spaniel,35.54,True,vizsla,14.11,True,otterhound,9.22,True
759923798737051648,None,10/10,Unknown dog stage,6521,16284,Labrador_retriever,32.46,True,seat_belt,10.92,False,pug,10.25,True
760190180481531904,Sadie,10/10,Unknown dog stage,2079,6334,balloon,91.75,False,confectionery,4.93,False,maraca,1.76,False
760252756032651264,Fido,4/10,Unknown dog stage,995,4338,radio_telescope,15.53,False,dam,15.45,False,crane,9.8,False
760290219849637889,Rocco,13/10,Unknown dog stage,13140,29618,Old_English_sheepdog,30.22,True,Lhasa,25.88,True,briard,17.92,True
760539183865880579,Atlas,12/10,Unknown dog stage,4168,8399,Samoyed,98.8,True,malamute,0.45,True,West_Highland_white_terrier,0.12,True
760641137271070720,Theo,12/10,Unknown dog stage,1481,5485,axolotl,13.27,False,killer_whale,13.11,False,sea_lion,6.97,False
760656994973933572,Rose,11/10,Unknown dog stage,2210,7343,golden_retriever,76.05,True,Labrador_retriever,23.21,True,redbone,0.29,True
760893934457552897,Wishes,11/10,doggo,1104,4228,Blenheim_spaniel,11.4,True,cocker_spaniel,10.58,True,borzoi,7.39,True
761004547850530816,Bo,11/10,Unknown dog stage,3952,12482,golden_retriever,73.52,True,Sussex_spaniel,6.49,True,Labrador_retriever,4.77,True
761227390836215808,Albert,10/10,Unknown dog stage,1775,5908,cougar,30.65,False,French_bulldog,28.08,True,boxer,5.45,True
761292947749015552,Bonaparte,11/10,Unknown dog stage,1265,4957,standard_poodle,66.09,True,Samoyed,31.49,True,miniature_poodle,0.88,True
761334018830917632,Bruce,10/10,Unknown dog stage,1669,5792,Norwegian_elkhound,82.29,True,malinois,8.62,True,German_shepherd,6.33,True
761599872357261312,Sephie,11/10,Unknown dog stage,1336,4578,Gordon_setter,24.04,True,Saluki,22.43,True,Doberman,12.97,True
761672994376806400,None,10/10,Unknown dog stage,33421,55016,gondola,31.89,False,sea_lion,30.65,False,pool_table,11.16,False
761745352076779520,None,11/10,Unknown dog stage,979,4707,paddle,39.31,False,canoe,17.81,False,lakeside,9.97,False
761976711479193600,Shelby,12/10,Unknown dog stage,2310,5992,Labrador_retriever,47.56,True,Chesapeake_Bay_retriever,8.29,True,Staffordshire_bullterrier,4.85,True
762035686371364864,None,14/10,Unknown dog stage,17919,35400,home_theater,6.32,False,cash_machine,4.67,False,theater_curtain,4.63,False
762316489655476224,Scout,11/10,Unknown dog stage,1298,5350,African_grey,27.05,False,Madagascar_cat,7.62,False,television,3.33,False
762464539388485633,Buddy,12/10,Unknown dog stage,4839,11503,chow,100.0,True,Tibetan_mastiff,0.0,True,dhole,0.0,False
762471784394268675,Glenn,12/10,Unknown dog stage,7612,12571,Samoyed,54.03,True,standard_poodle,27.98,True,toy_poodle,10.21,True
762699858130116608,Leela,11/10,Unknown dog stage,4190,13518,kelpie,51.9,True,German_shepherd,29.61,True,dingo,6.1,False
763103485927849985,Belle,10/10,Unknown dog stage,2602,8163,seat_belt,68.58,False,ice_bear,8.16,False,chow,3.91,True
763183847194451968,Clark,8/10,Unknown dog stage,1702,6004,miniature_poodle,35.47,True,toy_poodle,33.86,True,teddy,15.58,False
763837565564780549,Alfie,11/10,Unknown dog stage,4858,14041,malamute,37.51,True,jean,6.94,False,keeshond,5.05,True
764259802650378240,Kota,10/10,Unknown dog stage,1745,6718,German_shepherd,97.37,True,malinois,2.59,True,kelpie,0.02,True
764857477905154048,Aubie,12/10,Unknown dog stage,2029,7099,Bernese_mountain_dog,79.21,True,Appenzeller,15.5,True,EntleBucher,3.84,True
765222098633691136,Gromit,10/10,Unknown dog stage,3914,12902,dalmatian,55.66,True,whippet,15.1,True,American_Staffordshire_terrier,9.64,True
765371061932261376,Louie,11/10,pupper,2475,7842,golden_retriever,82.95,True,Labrador_retriever,8.94,True,kuvasz,1.7,True
765395769549590528,my,13/10,Unknown dog stage,3127,20539,Pembroke,50.95,True,Cardigan,33.04,True,Shetland_sheepdog,3.89,True
765669560888528897,Tove,12/10,Unknown dog stage,1407,5760,beagle,99.33,True,Walker_hound,0.29,True,basset,0.24,True
765719909049503744,Brat,12/10,Unknown dog stage,2475,8021,golden_retriever,96.95,True,Labrador_retriever,2.17,True,Border_terrier,0.21,True
766008592277377025,Angel,11/10,Unknown dog stage,571,4149,Welsh_springer_spaniel,72.82,True,basset,10.38,True,Brittany_spaniel,6.24,True
766069199026450432,Juno,12/10,Unknown dog stage,1003,4765,redbone,48.49,True,beagle,43.75,True,basset,1.06,True
766313316352462849,Oscar,12/10,Unknown dog stage,2166,7493,toy_poodle,96.69,True,miniature_poodle,1.64,True,cocker_spaniel,1.02,True
766423258543644672,Shadoe,9/10,Unknown dog stage,1825,6671,keeshond,99.58,True,Pomeranian,0.39,True,Norwegian_elkhound,0.03,True
766693177336135680,Brudge,11/10,Unknown dog stage,918,4484,Doberman,94.84,True,vizsla,1.5,True,Rhodesian_ridgeback,0.96,True
766793450729734144,Rufus,10/10,Unknown dog stage,1565,5650,beagle,45.17,True,basset,19.75,True,bloodhound,7.27,True
767122157629476866,Rupert,13/10,Unknown dog stage,3261,11227,toy_poodle,87.38,True,miniature_poodle,5.92,True,Irish_terrier,3.53,True
767191397493538821,None,13/10,doggo,4406,13643,patio,70.87,False,boathouse,11.01,False,pier,3.95,False
767500508068192258,Louie,12/10,Unknown dog stage,2688,8295,chow,48.32,True,golden_retriever,16.51,True,Norfolk_terrier,6.02,True
767754930266464257,Philbert,11/10,Unknown dog stage,6221,17814,vizsla,30.78,True,fountain,14.22,False,Chesapeake_Bay_retriever,11.39,True
767884188863397888,Tito,10/10,Unknown dog stage,1634,5309,coral_reef,32.77,False,cliff,15.72,False,lakeside,4.88,False
768193404517830656,Gerald,8/10,doggo,4080,12157,lion,39.7,False,ram,30.09,False,cheetah,9.45,False
768473857036525572,Chevy,11/10,Unknown dog stage,3958,15110,Labrador_retriever,73.92,True,Chesapeake_Bay_retriever,24.65,True,kelpie,0.69,True
768596291618299904,Oakley,12/10,Unknown dog stage,1473,5592,Great_Pyrenees,72.97,True,golden_retriever,23.8,True,Labrador_retriever,2.09,True
768609597686943744,Lou,10/10,Unknown dog stage,1382,4580,basenji,18.33,True,Italian_greyhound,13.6,True,whippet,6.01,True
768855141948723200,Jesse,11/10,Unknown dog stage,1034,4660,chow,72.02,True,Brabancon_griffon,5.84,True,Rottweiler,5.51,True
768970937022709760,Kirby,12/10,Unknown dog stage,7574,16017,Pomeranian,18.24,True,golden_retriever,11.07,True,mousetrap,8.64,False
769212283578875904,DonDon,12/10,Unknown dog stage,1969,5980,golden_retriever,16.65,True,Pekinese,14.82,True,cocker_spaniel,8.27,True
769695466921623552,Titan,13/10,Unknown dog stage,1926,7101,pug,40.71,True,muzzle,16.56,False,kuvasz,4.58,True
769940425801170949,Klein,12/10,Unknown dog stage,11131,34948,miniature_pinscher,79.63,True,Chihuahua,15.54,True,Staffordshire_bullterrier,3.09,True
770069151037685760,Carbon,10/10,Unknown dog stage,2651,8385,Boston_bull,41.5,True,American_Staffordshire_terrier,28.7,True,Staffordshire_bullterrier,11.5,True
770293558247038976,Jackson,10/10,Unknown dog stage,1718,6923,Italian_greyhound,93.17,True,Mexican_hairless,3.89,True,whippet,1.32,True
770414278348247044,Al,11/10,Unknown dog stage,2390,6987,maillot,58.05,False,maillot,8.14,False,golden_retriever,5.36,True
770655142660169732,very,11/10,Unknown dog stage,2013,8130,Madagascar_cat,49.48,False,skunk,16.12,False,paper_towel,9.16,False
770772759874076672,Sebastian,11/10,Unknown dog stage,1626,5749,chow,97.95,True,golden_retriever,1.02,True,Pomeranian,0.46,True
770787852854652928,Winston,10/10,Unknown dog stage,1415,5498,Bernese_mountain_dog,78.78,True,Greater_Swiss_Mountain_dog,16.39,True,EntleBucher,2.03,True
771014301343748096,None,7/10,Unknown dog stage,1782,7032,meerkat,20.23,False,doormat,11.18,False,macaque,8.89,False
771102124360998913,Charlie,12/10,Unknown dog stage,1663,6898,Labrador_retriever,56.88,True,pug,17.99,True,Staffordshire_bullterrier,3.44,True
